customer_tweet_id,customer_text,response_tweet_id,response_text,customer_text_clean
282421,@AmazonHelp You guys really providing worst services. I didn't get my items yet. The item was out from delivery from 3rd and still didn't deliver.,282420.0,@183283 Apologies. Have you tried reporting this issue to our support team here: https://t.co/Y2EGf5401M? 1/2 ^OS,You guys really providing worst services. I didn't get my items yet. The item was out from delivery from 3rd and still didn't deliver.
2766315,@AmazonHelp Thanks. Have shared the same,2766314.0,@773635 We'd like to get the details to the concerned team. Please share your details here: https://t.co/beaaDm0muc we'll reach out to you soon. ^AP,Thanks. Have shared the same
2298167,@AmazonHelp Yes.. probably a year or two ago. Your drivers don’t seem to manage to read them or choose to ignore.,2298166.0,@667118 I'm sorry your parcel was left in your wheelie bin. Have you set your unattended delivery preferences: https://t.co/j0FSPauvCC? ^AN,Yes.. probably a year or two ago. Your drivers don’t seem to manage to read them or choose to ignore.
1206162,@AmazonHelp It was the contact facility on the website...,1206161.0,"@403256 So sorry!  Did you contact us via e-mail or chat? If by e-mail, have you checked your junk/spam folders? Keep us posted ^KL",It was the contact facility on the website...
1470757,@AmazonHelp Sadly no reciept. I think all I can really do is wait and hope. Also use lockers in the future I guess but none are close to me.,1470756.0,@461382 Oh no! Have you spoken with your local USPS to see what may be causing this? Do you have a receipt from dropping it off? ^HC,Sadly no reciept. I think all I can really do is wait and hope. Also use lockers in the future I guess but none are close to me.
348206,"@AmazonHelp I need product , not refund",348205.0,@198902 I'm sorry it is taking longer than expected. Kindly wait until 3-5 business days and the refund shall be credited. ^SH,"I need product , not refund"
1258183,@AmazonHelp Hope..We get to see it on Amazon Prime soon 😊,1258182.0,@414821 Currently we do not have any announcement on it. Do stay tuned to our website. ^RW,Hope..We get to see it on Amazon Prime soon 😊
2377249,"@AmazonHelp I have already provided day before yesterday and before that I am doing follow up since 17 days. 
Pls confirm as I have paid 19000 for this order and have not received my product nor any refund.",2377248.0,@685634 Could you confirm sharing your details in the link provided earlier? ^GK,I have already provided day before yesterday and before that I am doing follow up since 17 days. Pls confirm as I have paid 19000 for this order and have not received my product nor any refund.
74782,@AmazonHelp details sent. kindly check,74783.0,@132737 I'm sorry you're unable to connect with our support team. Please send us your details using this link: https://t.co/GIJyeYqKE0 and we'll get in touch with you. ^AM,details sent. kindly check
326707,@AmazonHelp what will contact me..i am taking follow-up for My order..if you need I can share the chat conversation and call recording..,326706.0,@193843 We haven't received your details yet. Please share your details using the link provided earlier and we'll contact you. ^MP,what will contact me..i am taking follow-up for My order..if you need I can share the chat conversation and call recording..
2899686,@AmazonHelp uno es Vendido por: Fishingking.,2899687.0,@803285 Hola Ana. Lamentamos el inconveniente. ¿Podrías confirmarnos si tu pedido es vendido y gestionado por Amazon o por un vendedor externo de nuestro sitio web? ^HC,uno es Vendido por: Fishingking.
557044,"@AmazonHelp Prompt response - thank you! Between hearing only “samples” on prime music  to Spotify not recognizing “Christmas” songs by most artists, I was going nuts.",557043.0,@250068 Thanks for reaching out to us. That feature is available! Let's follow the steps here so we can set your music service preferences: https://t.co/ZRUbSyyqNP ^GG,"Prompt response - thank you! Between hearing only “samples” on prime music to Spotify not recognizing “Christmas” songs by most artists, I was going nuts."
2685195,"@AmazonHelp The point is that Wednesday delivery is not one day delivery. I can very rarely get anything delivered next day anymore - it used to be so great, but I won’t spend £80 on a three or four day service.",2685194.0,@755180 I'm very sorry for this issue with your deliveries. Have your ordered miss their delivery estimates as given at Checkout: https://t.co/aaDyEz1VgE ^DO,"The point is that Wednesday delivery is not one day delivery. I can very rarely get anything delivered next day anymore - it used to be so great, but I won’t spend £80 on a three or four day service."
485336,"@AmazonHelp Yes I contact you trough customer service several time without a solution.
check your amazon logistic services, because they are the only shipping company that lose packages and they just do not care, for you it's not much, but 800USD it's a big loss on my side",485335.0,@230469 Have you contacted Customer Service? We recommended you contact our Customer Service at the following link in order to check what happened: https://t.co/3VUNgKvI9r. ^AA,"Yes I contact you trough customer service several time without a solution. check your amazon logistic services, because they are the only shipping company that lose packages and they just do not care, for you it's not much, but 800USD it's a big loss on my side"
1276243,@AmazonHelp But i get an email to say it's successfully updated then try to log in and it says it is incorrect. How do I get my access back?,1276244.0,"@418466 I'm sorry for the trouble! Without any account info, could you please let us know a little more about what is going on? ^MO",But i get an email to say it's successfully updated then try to log in and it says it is incorrect. How do I get my access back?
2552231,@AmazonHelp I have already had two conversations including one with the escalation team. They have made it clear they cannot do anything. What is the point in another call?,2552230.0,"@723871 Apologies for the hassle. As mentioned earlier, canceled orders can't be reinstated. Please reach our support team through the link provided earlier. We will assist you further. ^JS",I have already had two conversations including one with the escalation team. They have made it clear they cannot do anything. What is the point in another call?
885537,"@AmazonHelp Er, yes. I emailed on 10/10 as it didn’t arrive. Got a reply. Emailed as still not arrived on 11 and 12/10. No reply to either.",885536.0,"@330269 Hey, Anna! I'm sorry your parcel is missing. Typically, e-mail replies are received within 12 hours. Has it been longer? ^AJ","Er, yes. I emailed on 10/10 as it didn’t arrive. Got a reply. Emailed as still not arrived on 11 and 12/10. No reply to either."
1014227,@AmazonHelp I got zero answers as to why and no attempts of explanation,1014225.0,"@359991 When you reached out to us, what information/options were offered to you? ^VS",I got zero answers as to why and no attempts of explanation
1076304,@AmazonHelp  https://t.co/GetSmguuSp,1076303.0,"@373969 Hey there, Andy! We'd be glad to help! Here's a link to help with returning that package: https://t.co/nkM5zh2z3Y ^CN",https://t.co/GetSmguuSp
2923426,@AmazonHelp Could you please announce the winner of amazon 10000 pay balance contest.,2923427.0,@809006 There you go: https://t.co/2OrwRMS6EC ^AB,Could you please announce the winner of amazon 10000 pay balance contest.
561671,@AmazonHelp It said by 8pm today. I haven’t gotten an update on it since yesterday morning. It also said it was being delivered by USPS who delivered our mail at noon.,561673.0,@251436 Hi there! Sorry to hear you're not happy with our service. Have we missed the date listed in your order confirmation e-mail? ^AP,It said by 8pm today. I haven’t gotten an update on it since yesterday morning. It also said it was being delivered by USPS who delivered our mail at noon.
199901,@AmazonHelp It is being dispatched by Amazon UK.,199902.0,@163161 We're here to help! Is your order being dispatched by us or a seller? Please let us know so we can better assist. ^FD,It is being dispatched by Amazon UK.
2762720,@AmazonHelp I did reply on the portal,2762719.0,"@772882 I get your concern, Yashodeep. Could you let us know whether you've reached out to our support team through the link that was provided earlier? ^NK",I did reply on the portal
2378953,@AmazonHelp I have fill details on fraud Amazon as per given link,2378952.0,@683076 I've just checked we haven't received your details. Please share your details in this link here: https://t.co/GIJyeYqKE0 and we'll have the issue checked for you. ^KA,I have fill details on fraud Amazon as per given link
1105141,"@AmazonHelp And when the man delivers me the right product, He can pick up the wrong product that was delivered to me as well 😅",1105139.0,@367384 Request you to cooperate and self-return the order for a refund. (2/2)^VH,"And when the man delivers me the right product, He can pick up the wrong product that was delivered to me as well 😅"
